EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-185.19	200.0	0.000721904	1.53914	0.815496408529	0.839944714682	369200
-232.328	200.0	0.0010934	1.53374	0.899231566633	0.907687730835	371800
-254.401	200.0	0.00427059	1.52857	0.9002647331	0.905749509245	374400
-227.616	200.0	0.0009016	1.52477	0.919875867834	0.937642154918	377000
-137.536	200.0	0.00485078	1.51922	0.962140605709	0.970937859313	379600
-228.01	200.0	0.00183032	1.51612	0.96068474071	0.965474102385	382200
-160.737	200.0	0.00237778	1.51355	0.854391752833	0.911745087047	384800
-246.01	200.0	0.003803	1.51111	0.921200799572	0.962234707857	387400
-222.705	200.0	0.00307277	1.50951	0.921693258332	0.946456785893	390000
-200.127	200.0	0.00167103	1.50873	0.837079174169	0.847847363784	392600
-144.752	200.0	0.00154681	1.50844	0.928689684174	0.960959241499	395200
-207.446	200.0	0.0025216	1.5077	0.867603974067	0.899503490435	397800
-191.796	200.0	0.00130327	1.50679	0.823285782405	0.854113381633	400400
-541.602	200.0	0.0070644	1.50615	-0.0816945013922	0.611296008114	403000
-529.573	200.0	0.000484206	1.50574	0.618280023272	0.618554499054	405600
-451.146	200.0	0.00116019	1.50519	0.54602875353	0.876620797606	408200
-469.557	200.0	0.00312876	1.50459	-0.198439807963	0.552985132184	410800
-467.122	200.0	0.00336611	1.50407	0.512788452576	0.544697348962	413400
-497.238	200.0	0.00474471	1.50343	0.600279088246	0.694484064437	416000
