EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-159.505	200.0	0.0273872	1.25177	0.952811756536	0.957647414409	548600
-188.547	200.0	0.0104593	1.25045	0.951866444561	0.957712085008	551200
-193.366	200.0	0.00373573	1.24986	0.960317137957	0.966608428016	553800
-219.589	200.0	0.00206802	1.24927	0.969010593758	0.974387583288	556400
-201.896	200.0	0.00141353	1.24872	0.971806002758	0.976733806847	559000
-180.901	200.0	0.00222392	1.2478	0.964157440033	0.970768851656	561600
-241.718	200.0	0.00458339	1.24695	0.956059306082	0.958874927588	564200
-212.822	200.0	0.00240377	1.24654	0.966420968794	0.966310331262	566800
-162.257	200.0	0.0017353	1.24616	0.882181523826	0.89142592586	569400
-164.867	200.0	0.00292803	1.24577	0.955099512034	0.956640544025	572000
-174.275	200.0	0.00169201	1.2456	0.967848609714	0.981816379975	574600
-162.632	200.0	0.00218723	1.2455	0.952120649138	0.969164843329	577200
-218.074	200.0	0.00131008	1.24544	0.970726568519	0.970630216812	579800
-229.695	200.0	0.00179026	1.24554	0.969094999443	0.974644336431	582400
-239.982	200.0	0.000921093	1.24566	0.938289279264	0.938828414472	585000
-195.138	200.0	0.000735979	1.24568	0.968631735235	0.97421901351	587600
-215.815	200.0	0.00406519	1.24518	0.958208171228	0.959559501321	590200
-213.524	200.0	0.000634216	1.24475	0.953584709823	0.955772954609	592800
-284.88	200.0	0.000725969	1.24377	0.955628088801	0.958455234255	595400
-205.287	200.0	0.00138628	1.24219	0.977071545699	0.977525000411	598000
-181.839	200.0	0.0112459	1.24053	0.969845958757	0.971244809065	600600
-166.5	200.0	0.00256289	1.23993	0.956410556308	0.959332272981	603200
-100.415	200.0	0.00332027	1.2394	0.970569526306	0.973089018034	605800
-180.85	200.0	0.000974977	1.23918	0.973775291148	0.974070355164	608400
-163.355	200.0	0.00664592	1.23799	0.948094175136	0.955850893795	611000
-173.377	200.0	0.00201592	1.23737	0.972177256732	0.976173306425	613600
-153.502	200.0	0.00156034	1.23688	0.972084183299	0.973703850801	616200
-238.02	200.0	0.00156169	1.23682	0.866499832741	0.898188278573	618800
-130.829	200.0	0.00592416	1.23785	0.961254098961	0.95213559893	621400
-212.24	200.0	0.0024033	1.23873	0.941603811073	0.96309452128	624000
-220.884	200.0	0.00200178	1.23974	0.745170665493	0.798458774842	626600
-175.724	200.0	0.00126419	1.2404	0.874368182584	0.909452968852	629200
-172.18	200.0	0.00243955	1.24116	0.917040420065	0.951014034653	631800
-235.045	200.0	0.00260237	1.24176	0.740949768532	0.818630244817	634400
-314.188	200.0	0.00652556	1.24243	0.676509691376	0.770754160185	637000
-347.404	200.0	0.00261235	1.24284	0.798240913321	0.820083307089	639600
-234.925	200.0	0.00170127	1.24323	0.807330312706	0.815977784423	642200
-515.544	200.0	0.00377411	1.24355	0.802608725132	0.821736297781	644800
-399.408	200.0	0.00255447	1.24398	0.797709996271	0.813279198353	647400
-227.66	200.0	0.00132322	1.24416	0.796997487364	0.822053759798	650000
-350.075	200.0	0.00492489	1.2444	0.851846664175	0.860301168111	652600
-180.811	200.0	0.000117971	1.24457	0.83568791201	0.912884689653	655200
-116.696	200.0	0.000675669	1.24481	0.906685491405	0.925028792028	657800
-363.965	200.0	0.0141393	1.24505	0.690497185066	0.807789935219	660400
-191.503	200.0	0.00224155	1.24532	0.570541918837	0.909033466548	663000
-134.308	200.0	0.00133351	1.24568	0.897021156525	0.883514988016	665600
-196.596	200.0	0.00168469	1.24602	0.888916720921	0.924155616417	668200
-170.386	200.0	0.000954942	1.24611	0.948657831303	0.957564682017	670800
-145.329	200.0	0.00445566	1.24675	0.876864645004	0.889032451433	673400
-199.525	200.0	0.00183813	1.24701	0.954414204945	0.957376452272	676000
-173.539	200.0	0.000836261	1.24711	0.942338121031	0.947870930973	678600
-189.522	200.0	0.00332789	1.24725	0.95016089613	0.952516370333	681200
-190.379	200.0	0.00118103	1.24717	0.963498595421	0.965248590045	683800
-208.374	200.0	0.00312645	1.24699	0.968222490823	0.97011406364	686400
-142.748	200.0	0.00123027	1.24677	0.934211153019	0.95344746793	689000
-210.202	200.0	0.00260855	1.24639	0.95086981796	0.963100481531	691600
-199.848	200.0	0.00334042	1.24609	0.969110497582	0.973810480276	694200
-185.51	200.0	0.0070424	1.24519	0.959095924838	0.969123653049	696800
-220.222	200.0	0.00353243	1.24468	0.965409595135	0.970790058694	699400
-164.245	200.0	0.00931254	1.24416	0.96234787646	0.96649345367	702000
-180.195	200.0	0.00372455	1.2439	0.947222583317	0.9601773991	704600
-189.636	200.0	0.00411382	1.24347	0.960799955912	0.962156752986	707200
-195.2	200.0	0.00191623	1.24323	0.973786101709	0.981156850152	709800
-180.804	200.0	0.0014749	1.24297	0.949682901063	0.975195133244	712400
-214.498	200.0	0.000703606	1.24274	0.968534520845	0.969126102806	715000
-187.78	200.0	0.000764511	1.24236	0.977248573677	0.97897539037	717600
-204.856	200.0	0.000556908	1.24201	0.970105576484	0.974954027477	720200
-170.98	200.0	0.00035049	1.24144	0.976122195452	0.978459139569	722800
-185.729	200.0	0.00143397	1.24083	0.975742959023	0.975849702475	725400
-156.669	200.0	0.00352154	1.24019	0.962500418089	0.966972457616	728000
-161.213	200.0	0.00116565	1.23963	0.969348230079	0.971632666467	730600
-181.178	200.0	0.000397752	1.23989	0.966107977599	0.976940819376	733200
-134.714	200.0	0.0012661	1.2403	0.977799769971	0.977625915154	735800
-224.587	200.0	0.00499338	1.24054	0.963038907606	0.972734658406	738400
-164.973	200.0	0.00306526	1.24129	0.974776432291	0.981597301908	741000
-187.724	200.0	0.00221848	1.24184	0.977714232979	0.978486766057	743600
-229.711	200.0	0.0022558	1.2429	0.98010354908	0.980951607086	746200
-184.257	200.0	0.0022047	1.24373	0.953872554251	0.965043979625	748800
-185.783	200.0	0.0015082	1.2442	0.976452367598	0.978209983677	751400
-157.225	200.0	0.000671097	1.24473	0.976116820751	0.979251612997	754000
-208.33	200.0	0.000556814	1.24506	0.939249190647	0.952052963117	756600
-195.875	200.0	0.0448126	1.24507	0.961330542409	0.964467752788	759200
-147.509	200.0	0.0256025	1.24573	0.95958638668	0.980065818557	761800
-142.799	200.0	0.0125059	1.24628	0.950573153116	0.949873242272	764400
-176.51	200.0	0.00242926	1.24691	0.956728232082	0.971875271319	767000
-147.658	200.0	0.000974491	1.24774	0.965528402388	0.967388779799	769600
-111.845	200.0	0.00339317	1.24909	0.962791422172	0.966064929507	772200
-124.252	200.0	0.000792985	1.24982	0.977538213579	0.981500031411	774800
-213.372	200.0	0.0113144	1.25132	0.977799821374	0.978858118671	777400
-136.741	200.0	0.00662996	1.25182	0.964083900733	0.966896973418	780000
